path,class_id,class_name,top-1-pre_ID,top-1-pre_name,top-2-pre_ID,top-2-pre_name,top-3-pre_ID,top-3-pre_name,top-4-pre_ID,top-4-pre_name,top-5-pre_ID,top-5-pre_name,top-n_corr,0-belive,1-belive,2-belive,3-belive,4-belive,5-belive
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14107DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,2.9340872e-06,0.9999968,5.05365e-10,2.654444e-07,1.0973828e-12,1.5465495e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14168DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,5.1030078e-05,0.9999442,1.0643495e-08,4.790832e-06,3.191794e-11,4.8928006e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14203DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.000116061674,0.99986184,1.0564154e-07,2.188881e-05,1.5563667e-10,1.2822515e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14210DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.6593731e-06,0.999998,1.3853299e-09,3.2589102e-07,7.729166e-13,3.18014e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14242DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,6.230086e-06,0.9999932,1.6773637e-09,6.2803537e-07,1.5986212e-12,3.3193247e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14635DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.6481223e-07,0.99999976,2.3680946e-10,9.227679e-08,1.0342405e-13,2.87381e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14636DIC.png,1,2fold,1,2fold,3,before intercalation,0,1.5fold,2,dorsal intercalation,5,ventral enclosure,True,4.351177e-08,0.99999905,9.06582e-10,9.1248785e-07,5.336198e-12,5.6905494e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14710DIC.png,1,2fold,1,2fold,3,before intercalation,0,1.5fold,2,dorsal intercalation,5,ventral enclosure,True,1.4291075e-07,0.9999856,2.6802207e-09,1.430392e-05,1.7839351e-12,3.057271e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14723DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,6.514396e-05,0.9999317,3.1766362e-08,3.0856686e-06,5.7385367e-11,4.765327e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14724DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,3.3794217e-06,0.9999962,3.2593034e-10,4.477017e-07,2.9157484e-13,3.325201e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14731DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,7.81424e-07,0.99999917,1.9725107e-11,2.4947944e-08,1.0574842e-14,1.3461839e-13
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14734DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,8.852615e-07,0.99999905,1.2544815e-10,9.2094915e-08,4.6404375e-14,7.0525974e-13
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14743DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.3519826e-06,0.99999857,5.348385e-11,8.7646704e-08,4.6254775e-13,8.526351e-13
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14796DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.0006212387,0.9993767,4.176586e-09,2.0742705e-06,5.481933e-12,7.697531e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14797DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,4.8319225e-06,0.9999949,1.9986611e-10,2.2732658e-07,1.7849513e-13,3.180699e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_14809DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,3.845096e-05,0.99995935,1.9407067e-09,2.1957046e-06,1.4085909e-11,3.9660282e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15038DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.4470736e-05,0.999977,6.4792836e-08,8.507199e-06,1.0994117e-09,9.156476e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15040DIC.png,1,2fold,1,2fold,3,before intercalation,0,1.5fold,2,dorsal intercalation,5,ventral enclosure,True,2.6147474e-05,0.99994636,7.1295915e-08,2.7365937e-05,8.434656e-11,1.6133658e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15041DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.0007485e-05,0.99998975,1.8722411e-10,2.62523e-07,1.4640699e-13,4.847159e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15065DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00012478026,0.9998723,8.8506624e-08,2.740422e-06,3.1944958e-10,1.520678e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15067DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00015799157,0.9998159,6.805447e-08,2.61588e-05,2.1461863e-10,1.7818328e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15069DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00019422041,0.99980503,2.3763576e-09,7.393361e-07,8.844158e-12,4.757392e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15076DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,6.1010167e-05,0.9999348,1.5868869e-08,4.186656e-06,5.330965e-11,2.1911112e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_15079DIC.png,1,2fold,1,2fold,3,before intercalation,0,1.5fold,2,dorsal intercalation,5,ventral enclosure,True,4.78037e-07,0.9999988,8.190971e-10,6.9668357e-07,4.8984016e-13,7.479667e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20133DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,2.299795e-07,0.99999976,3.8302653e-10,5.3910366e-08,1.760704e-11,2.2011887e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20229DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.059084866,0.9402573,0.000105111874,0.0005481792,1.696286e-06,2.8570514e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20787DIC.png,1,2fold,1,2fold,3,before intercalation,0,1.5fold,2,dorsal intercalation,5,ventral enclosure,True,8.0351334e-08,0.99999964,4.167264e-10,1.812001e-07,1.8505512e-12,7.351671e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20803DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.2868804e-05,0.9999844,4.52098e-09,2.7261647e-06,5.4565314e-11,3.7210474e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20845DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,6.5973535e-07,0.99999917,2.3097535e-10,1.1175095e-07,7.141944e-12,1.28630665e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20870DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00035950492,0.9995977,5.1246475e-06,3.688353e-05,1.7713928e-07,6.1488237e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20878DIC.png,1,2fold,0,1.5fold,1,2fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.7142109,0.2856111,7.6197452e-06,0.00017002177,8.96076e-08,2.898235e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20943DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,3.330857e-05,0.9999651,2.4534575e-08,1.493299e-06,7.934422e-11,4.4096832e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20953DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00029145394,0.99970645,5.1570517e-09,1.9925153e-06,2.0986398e-11,2.306828e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20957DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.11332855,0.8865829,1.2788421e-06,8.720513e-05,7.220636e-09,5.453066e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20960DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.007959245,0.9919715,2.7729706e-07,6.8980975e-05,3.244121e-09,3.94294e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_20964DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.000106408814,0.99989295,1.233911e-09,5.6748706e-07,2.3157166e-12,3.6885342e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_21377DIC.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,2.3663104e-07,0.99999976,4.807719e-11,1.832872e-08,1.3224196e-14,1.1258123e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_895 - 1 - 12 - 4.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,1.37277e-06,0.9999982,4.8939514e-10,3.1384815e-07,2.4295128e-13,5.2236384e-12
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_906 - 1 - 12 - 9_2.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.00037520585,0.9996153,1.0463795e-08,9.432868e-06,2.2181543e-11,1.2121388e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_911 - 7.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,4.5204622e-05,0.9999536,6.2596373e-09,1.1801179e-06,1.2424229e-11,9.463459e-11
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_911 - 8.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,8.79685e-05,0.9999101,7.033544e-08,1.8318096e-06,6.310368e-10,2.8669105e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_914 - 5.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.0001070457,0.9998914,7.160635e-09,1.5178377e-06,1.7860626e-11,2.633526e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_917 - 4.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.0005742763,0.9994242,6.793908e-09,1.5983383e-06,1.7759912e-10,5.641817e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\_939 - 66.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.0002592177,0.99973935,2.2264953e-08,1.4041998e-06,2.8279445e-10,1.1936766e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\2fold\s4_5.png,1,2fold,1,2fold,0,1.5fold,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,True,0.04079676,0.95914966,4.3186988e-06,4.876608e-05,2.9674338e-08,3.2378256e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\225.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,0,1.5fold,4,rotation,5,ventral enclosure,True,0.0005182605,1.8572582e-06,0.998461,0.0006746421,0.0003184838,2.5742174e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\235.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.0456045e-05,1.1416404e-06,0.9990545,0.00046581973,0.00037162387,9.644064e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\245.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,5.969876e-06,2.5336197e-07,0.9997191,0.000233976,3.3783293e-05,6.8672566e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_1001 - 2.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.0002930037,4.244606e-06,0.9820884,0.014101238,0.0017337385,0.0017794119
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_1014 - 7.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,2.9319924e-06,8.747608e-09,0.9999311,5.0381664e-06,2.157503e-05,3.9255745e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_1026 - 4.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,5,ventral enclosure,True,0.00018421987,0.00061066303,0.0026426772,0.99646807,4.0584844e-05,5.3798696e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16347DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,0.0018892187,0.00031261946,0.5694706,0.0021059983,0.0022278698,0.42399374
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16463DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,0.00036006243,1.24263e-06,0.9875408,0.00023677762,0.0005276483,0.011333381
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16536DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.7350698e-06,1.0260211e-08,0.999928,6.377157e-06,2.3090115e-05,4.0800747e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16556DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,1.7449024e-07,3.7008268e-09,0.9999938,2.6147104e-06,1.4463232e-06,1.932349e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16595DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,0.001915451,1.2297492e-06,0.8679822,0.00016302316,0.0052895015,0.12464864
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16661DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,0.00012121998,7.068079e-06,0.9708703,0.0006641784,0.0021103732,0.026226802
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16663DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,8.3396614e-08,5.213939e-09,0.9999864,3.835021e-06,1.1655834e-06,8.512107e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16667DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,1.1930016e-06,4.133515e-08,0.9999809,7.1714703e-06,4.8006036e-06,5.940053e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16688DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.6610062e-05,1.5254284e-06,0.99474084,0.0001280949,0.00031854905,0.004794445
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16700DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,7.567438e-05,1.4174333e-05,0.9672756,0.02773221,0.0030143508,0.0018878963
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16712DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.5446061e-06,4.4142453e-08,0.99994326,1.0767587e-05,1.9115289e-05,2.534292e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16718DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.7227407e-07,2.1064514e-08,0.99994123,3.0394667e-06,6.7259207e-06,4.8769227e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16719DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,0.00013001719,2.7571781e-05,0.8882915,0.10468221,0.004877421,0.0019913383
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16771DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,4.0634554e-06,3.8471526e-07,0.9976283,0.0022839387,4.0487466e-05,4.2884665e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16777DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,3.9186056e-05,1.8803763e-06,0.9841101,0.0002672039,0.00066412764,0.014917514
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16778DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,4.6853768e-07,6.5278805e-08,0.9999782,5.6559975e-06,6.5576437e-06,9.068684e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16785DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.0504555e-05,1.2849343e-07,0.9962682,1.23273e-05,0.00025320562,0.0034556587
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16808DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,5.7828885e-07,3.384189e-08,0.99995637,2.2914528e-05,1.3184684e-05,6.9906223e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16827DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.8465988e-08,1.4720395e-09,0.9999938,5.9483605e-06,1.5341557e-07,1.08653765e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16832DIC.png,2,dorsal intercalation,5,ventral enclosure,2,dorsal intercalation,4,rotation,0,1.5fold,3,before intercalation,True,0.00037929817,2.2410595e-06,0.090910494,0.00021739642,0.029008,0.8794826
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16839DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,9.299585e-09,1.36091685e-11,0.99999964,4.5105923e-09,1.3667714e-07,2.9203872e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16869DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,0,1.5fold,4,rotation,5,ventral enclosure,True,0.0015278561,0.0008069458,0.6208998,0.37388957,0.0014461135,0.001429666
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16874DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,4.855686e-05,1.7871249e-05,0.9942064,0.005257195,0.00028056616,0.00018931318
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16886DIC.png,2,dorsal intercalation,2,dorsal intercalation,4,rotation,3,before intercalation,5,ventral enclosure,0,1.5fold,True,2.502609e-05,6.937372e-07,0.9981504,0.0002159952,0.0014496358,0.00015829953
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16896DIC.png,2,dorsal intercalation,2,dorsal intercalation,4,rotation,3,before intercalation,5,ventral enclosure,0,1.5fold,True,3.2835248e-06,1.5457607e-07,0.99987173,5.498893e-05,6.103728e-05,8.687197e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16901DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.1418591e-06,4.50183e-08,0.9999409,4.4323213e-05,7.611433e-06,5.9979106e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16902DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,3.0079107e-06,8.494828e-08,0.99875724,0.0011457694,8.4066975e-05,9.850537e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16934DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.5235859e-05,3.4091313e-06,0.957745,0.000636473,0.0018684252,0.03973152
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16936DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,9.116564e-06,2.6271474e-07,0.99885213,5.891336e-06,4.6377943e-05,0.0010861857
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16939DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,2.3342808e-07,4.300995e-08,0.99995387,3.0337496e-05,9.434343e-06,6.1321102e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16943DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,0.0008916595,9.3774925e-06,0.973942,0.013225792,0.010857292,0.0010739615
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16957DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,3.831839e-06,2.9799804e-07,0.9994455,0.00049024535,2.2380325e-05,3.7791608e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16967DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,6.0441154e-05,7.7189816e-07,0.9945334,9.837832e-05,0.00072575884,0.004581247
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_16997DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,6.668238e-05,2.9388766e-05,0.98518145,0.014262403,0.00029557318,0.0001644378
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17009DIC.png,2,dorsal intercalation,5,ventral enclosure,2,dorsal intercalation,3,before intercalation,4,rotation,0,1.5fold,True,0.0004176887,8.461164e-06,0.3930252,0.0015222727,0.0012851767,0.60374117
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17017DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,7.920975e-07,3.8437022e-08,0.9977564,1.6397513e-06,6.0917566e-05,0.002180248
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17027DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,3.5827114e-05,1.4368857e-05,0.98490345,0.0019163345,0.0024259302,0.010704079
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17050DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,0.00011626854,9.517345e-06,0.9756605,0.00041950846,0.001563339,0.022230878
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17053DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,7.4590043e-06,9.463365e-07,0.998939,0.00012234003,0.00010711859,0.0008232146
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17127DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,4.0378783e-08,2.6594965e-10,0.9999963,7.072128e-08,9.649298e-07,2.6831585e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17130DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,5.9412087e-06,2.5916234e-08,0.99739313,1.6664955e-06,5.5539866e-05,0.0025436422
